synthetic_time,syntetic_speed
17.895118070505365,29.99402955306152
24.499682350383257,26.263576239557
29.08919702550441,28.74852120835274
28.771053534726583,26.826181707990997
39.2643755292974,35.45418883764047
40.44284678839372,34.68406815250891
47.60264101449224,36.65603496625677
58.19717359296554,33.854528553620966
72.16159849565717,35.11679338990866
80.18934354293417,37.959279171752264
81.30261880719452,35.371467163334074
86.75113673791591,37.86383575213318
101.50625222193906,30.8081788933379
109.3703148736888,24.967766187362418
122.37622376413812,28.75783971245631
131.1271362272179,28.006363448147262
139.79457248258421,27.06541683518761
146.93987491779092,29.675082161815332
154.10854449774126,28.981609872166867
162.93850767610445,28.588665136139273
166.11282861148027,33.82589273292557
186.58974806227926,46.31715138999326
194.6491102070676,36.883086217546776
202.53838496717532,37.2609385222733
205.72845376785276,34.7583840498233
204.3942385460192,38.202082172375526
212.81098106387537,35.08409482912041
211.9018370069724,43.53082045324811
219.23217924193895,36.54461768471532
226.47940538417168,38.13146040065357
235.18515250245582,34.123953801586836
227.73476818190406,35.43855097230326
234.9700726422465,39.72619330833423
229.47193069123045,35.288763877966325
234.33995684758685,31.57482514101784
234.90124748946118,34.67998564060194
235.8176475336034,34.72459276452877
229.7978724711126,42.18990762723567
221.95810086445576,32.04344094545369
229.13819936586648,31.295580545135813
226.45760978665567,31.25224619175354
239.99888698954922,30.951658997350307
236.03321104529428,30.263972023920697
241.4896303752786,27.848421636206517
256.5760133752266,25.507447225988628
268.4403705096464,30.47001043357152
280.9419281558382,32.73278347835083
285.68204524761774,32.16517856275549
278.16806063981625,28.953883934986163
263.2433036514413,37.86186144133916
272.3306602915051,31.851755723590003
280.05802760074835,34.92319573094024
288.5244432843901,37.53085588310712
288.0906368494772,31.903323481362534
289.17057565538585,30.43604479461404
285.18349256038675,32.35670803495822
291.1860388574935,31.32490013887631
301.8214481596899,32.730925622486076
304.3609407858827,25.700432867415735
320.0628717356573,27.134316016981835
329.5677265185159,27.407109385129473
334.7122413993839,28.675800176036123
342.4957251958964,32.74672685290698
336.8631310782785,34.10210926447043
340.3430738199829,34.63890852714394
342.57915108353103,29.332446094887878
344.0625854379954,27.342763739477853
340.1311961784066,29.883438403392034
344.2618733370011,27.560595762399682
357.84292256923743,27.441260305459657
373.6203786984494,32.28580395260271
376.2877134471776,30.87795978297338
380.7407909711661,26.888671460113393
382.133172579461,25.017276803156385
391.08287723131065,25.253913041390895
400.6782160699003,25.88010059970722
396.6464712504684,26.389553534499377
406.63816715408524,29.51298105086417
399.2715918727026,25.362277179965773
399.6247789582881,23.9084366101142
405.9222643062562,29.610806852084274
419.7076241394965,30.75572725637344
420.1348918107404,29.38746529606459
419.3438470666857,30.054805510850805
427.6995937414077,28.28154311794966
440.3865889064838,29.371244365840354
445.61302775929465,36.88503493496961
435.93476112879625,25.571017963065586
442.01567793901154,29.93771299704239
447.3178564043507,36.9730816489867
448.50593819668995,31.044882614673586
456.29889171633016,37.56096787918329
472.8718844339934,26.948855739399406
475.39970109997563,29.947299816941232
480.45628924356305,37.30882212513977
480.9974699865642,31.920699464502146
485.8628137486895,25.83576680049668
503.1350030961027,29.999816695431367
509.4385692762006,29.554851620172126
509.50632253921054,36.1210361651912
518.2146436329214,35.9661824069499
524.8921813052618,34.62312246676641
534.481074117029,28.882943756013585
537.9878364119572,36.7182049802077
546.6965869248144,34.47332388962635
561.3685924012583,34.93045495587266
580.0696826974397,27.48714669587601
590.9278684196305,34.98508226785849
602.6851443606223,27.89559489471597
607.7624986191927,31.336112795079046
608.6488202779202,32.82368310058107
614.2985029611576,34.54107608456258
634.2723049501026,33.76294619212012
645.5704418401324,34.47052115617346
652.0301440280798,37.29679397144927
654.7473109675946,31.82449142752118
668.2493551150333,36.50018212217592
681.649131340036,34.082047616288996
691.6588412783237,32.36102792717543
700.3948577761321,27.487414966772022
703.3625430753601,28.386963460889078
694.4609258948465,33.983742461204976
711.4026504972628,32.88711427400202
728.7151068094415,24.077919913055965
750.5497411862212,27.693719066695948
778.6794759041486,31.083727647906798
803.2577174889286,27.0275001927107
803.8407874582823,31.98182707066051
813.4871236779048,29.918486138165104
826.8372298566699,37.78870282988956
836.7361779998662,41.93783562254714
834.9753463142712,30.78446647206216
841.6281409952688,31.46540368347341
855.8735140805295,33.52854657139055
864.72250364822,33.25641989709375
867.5859680349845,27.41109185457379
871.4104896123209,26.883756779055588
887.0988541056406,34.24994830458825
897.0699984236404,36.69701174790068
923.5085474266473,33.60829983762783
